ticker,company,month,date,close,adj_close,volume,market_cap_est,pe_trailing_est
DK,"Delek US Holdings, Inc.",2021-11,2021-11-01,15.680000305175781,13.211146354675293,21651000.0,,
DK,"Delek US Holdings, Inc.",2021-12,2021-12-01,14.989999771118164,12.629788398742676,23937200.0,,
DK,"Delek US Holdings, Inc.",2022-01,2022-01-01,15.520000457763672,13.076336860656738,21318900.0,,
DK,"Delek US Holdings, Inc.",2022-02,2022-02-01,17.229999542236328,14.517093658447266,22637600.0,,
DK,"Delek US Holdings, Inc.",2022-03,2022-03-01,21.219999313354492,17.878860473632812,35206100.0,,
DK,"Delek US Holdings, Inc.",2022-04,2022-04-01,24.200000762939453,20.389652252197266,24269500.0,,
DK,"Delek US Holdings, Inc.",2022-05,2022-05-01,29.15999984741211,24.568689346313477,32161400.0,,
DK,"Delek US Holdings, Inc.",2022-06,2022-06-01,25.84000015258789,21.77143096923828,45069400.0,,
DK,"Delek US Holdings, Inc.",2022-07,2022-07-01,26.65999984741211,22.6530818939209,23753500.0,,5.207
DK,"Delek US Holdings, Inc.",2022-08,2022-08-01,28.25,24.16954231262207,32500500.0,,5.518
DK,"Delek US Holdings, Inc.",2022-09,2022-09-01,27.139999389648438,23.21986961364746,29759100.0,,5.301
DK,"Delek US Holdings, Inc.",2022-10,2022-10-01,29.65999984741211,25.37587547302246,26667900.0,,5.862
DK,"Delek US Holdings, Inc.",2022-11,2022-11-01,30.979999542236328,26.668354034423828,28938800.0,,6.123
DK,"Delek US Holdings, Inc.",2022-12,2022-12-01,27.0,23.24226951599121,24726200.0,,5.336
DK,"Delek US Holdings, Inc.",2023-01,2023-01-01,26.760000228881836,23.035673141479492,31261500.0,,7.624
DK,"Delek US Holdings, Inc.",2023-02,2023-02-01,25.170000076293945,21.666959762573242,28915100.0,,7.171
DK,"Delek US Holdings, Inc.",2023-03,2023-03-01,22.950000762939453,19.934642791748047,43349400.0,,6.538
DK,"Delek US Holdings, Inc.",2023-04,2023-04-01,21.75,18.892309188842773,26970300.0,,4.977
DK,"Delek US Holdings, Inc.",2023-05,2023-05-01,22.020000457763672,19.327159881591797,37213100.0,,5.039
DK,"Delek US Holdings, Inc.",2023-06,2023-06-01,23.950000762939453,21.021137237548828,26965500.0,,5.481
DK,"Delek US Holdings, Inc.",2023-07,2023-07-01,27.59000015258789,24.216001510620117,22962000.0,,
DK,"Delek US Holdings, Inc.",2023-08,2023-08-01,25.75,22.793766021728516,29623900.0,,
DK,"Delek US Holdings, Inc.",2023-09,2023-09-01,28.40999984741211,25.148380279541016,29785700.0,,
DK,"Delek US Holdings, Inc.",2023-10,2023-10-01,26.350000381469727,23.32488441467285,28175600.0,,24.858
DK,"Delek US Holdings, Inc.",2023-11,2023-11-01,27.139999389648438,24.257904052734375,26913200.0,,25.604
DK,"Delek US Holdings, Inc.",2023-12,2023-12-01,25.799999237060547,23.060199737548828,18350900.0,,24.34
DK,"Delek US Holdings, Inc.",2024-01,2024-01-01,27.030000686645508,24.159584045410156,17776700.0,,159.0
DK,"Delek US Holdings, Inc.",2024-02,2024-02-01,25.510000228881836,23.029706954956055,21601600.0,,150.059
DK,"Delek US Holdings, Inc.",2024-03,2024-03-01,30.739999771118164,27.751209259033203,23807000.0,,180.824
DK,"Delek US Holdings, Inc.",2024-04,2024-04-01,27.329999923706055,24.672748565673828,20847200.0,,
DK,"Delek US Holdings, Inc.",2024-05,2024-05-01,25.459999084472656,23.192235946655273,20927400.0,,
DK,"Delek US Holdings, Inc.",2024-06,2024-06-01,24.760000228881836,22.554588317871094,16985400.0,,
DK,"Delek US Holdings, Inc.",2024-07,2024-07-01,23.780000686645508,21.661874771118164,21251400.0,,
DK,"Delek US Holdings, Inc.",2024-08,2024-08-01,20.420000076293945,18.833389282226562,30080800.0,,
DK,"Delek US Holdings, Inc.",2024-09,2024-09-01,18.75,17.29314422607422,22435300.0,,
DK,"Delek US Holdings, Inc.",2024-10,2024-10-01,15.670000076293945,14.452458381652832,28426700.0,,
DK,"Delek US Holdings, Inc.",2024-11,2024-11-01,19.049999237060547,17.814727783203125,24737500.0,,
DK,"Delek US Holdings, Inc.",2024-12,2024-12-01,18.5,17.30039405822754,23142100.0,,
DK,"Delek US Holdings, Inc.",2025-01,2025-01-01,17.860000610351562,16.701894760131836,21074300.0,,
DK,"Delek US Holdings, Inc.",2025-02,2025-02-01,16.299999237060547,15.243046760559082,30389300.0,,
DK,"Delek US Holdings, Inc.",2025-03,2025-03-01,15.069999694824219,14.316781044006348,35851900.0,,
DK,"Delek US Holdings, Inc.",2025-04,2025-04-01,13.020000457763672,12.369242668151855,32646300.0,,
DK,"Delek US Holdings, Inc.",2025-05,2025-05-01,19.25,18.595979690551758,38295600.0,,
DK,"Delek US Holdings, Inc.",2025-06,2025-06-01,21.18000030517578,20.460407257080078,33861400.0,,
DK,"Delek US Holdings, Inc.",2025-07,2025-07-01,22.3700008392334,21.609975814819336,38438500.0,,
DK,"Delek US Holdings, Inc.",2025-08,2025-08-01,27.709999084472656,27.10323715209961,48971400.0,,
DK,"Delek US Holdings, Inc.",2025-09,2025-09-01,32.27000045776367,31.56338882446289,46946700.0,,
DK,"Delek US Holdings, Inc.",2025-10,2025-10-01,37.7599983215332,36.933170318603516,30294300.0,,
DK,"Delek US Holdings, Inc.",2025-11,2025-11-01,38.66999816894531,38.05748748779297,31351900.0,,
DK,"Delek US Holdings, Inc.",2025-12,2025-12-01,29.65999984741211,29.190202713012695,27027700.0,,
DK,"Delek US Holdings, Inc.",2026-01,2026-01-01,29.510000228881836,29.042579650878906,30029700.0,,
DK,"Delek US Holdings, Inc.",2026-02,2026-02-01,38.11000061035156,37.5063591003418,29660000.0,,
DK,"Delek US Holdings, Inc.",2026-03,2026-03-01,45.06999969482422,44.654911041259766,38706100.0,,
DK,"Delek US Holdings, Inc.",2026-04,2026-04-01,46.59000015258789,46.16091537475586,27315000.0,,
DK,"Delek US Holdings, Inc.",2026-05,2026-05-01,44.5099983215332,44.34276580810547,24385500.0,,
DK,"Delek US Holdings, Inc.",2026-06,2026-06-01,50.810001373291016,50.61909866333008,24854000.0,,
DK,"Delek US Holdings, Inc.",2026-07,2026-07-01,67.87000274658203,67.61500549316406,26490300.0,,
DK,"Delek US Holdings, Inc.",2026-08,2026-08-01,65.31999969482422,65.31999969482422,1162016.0,,
DKI,DarkIris Inc.,2025-09,2025-09-01,1.2899999618530273,1.2899999618530273,31738700.0,,
DKI,DarkIris Inc.,2025-10,2025-10-01,0.6169999837875366,0.6169999837875366,41116100.0,,
DKI,DarkIris Inc.,2025-11,2025-11-01,0.46399998664855957,0.46399998664855957,3652000.0,,
DKI,DarkIris Inc.,2025-12,2025-12-01,0.3160000145435333,0.3160000145435333,2580000.0,,
DKI,DarkIris Inc.,2026-01,2026-01-01,0.3330000042915344,0.3330000042915344,60143800.0,,
DKI,DarkIris Inc.,2026-02,2026-02-01,0.4359999895095825,0.4359999895095825,231476000.0,,
DKI,DarkIris Inc.,2026-03,2026-03-01,0.2939999997615814,0.2939999997615814,1418400.0,,
DKI,DarkIris Inc.,2026-04,2026-04-01,0.5299999713897705,0.5299999713897705,311087800.0,,
DKI,DarkIris Inc.,2026-05,2026-05-01,5.900000095367432,5.900000095367432,5340500.0,,
DKI,DarkIris Inc.,2026-06,2026-06-01,4.860000133514404,4.860000133514404,2291900.0,,
DKI,DarkIris Inc.,2026-07,2026-07-01,4.0,4.0,264600.0,,
DKI,DarkIris Inc.,2026-08,2026-08-01,3.73009991645813,3.73009991645813,12490.0,,
DKNG,DraftKings Inc.,2021-09,2021-09-01,48.15999984741211,48.15999984741211,266523900.0,,
DKNG,DraftKings Inc.,2021-10,2021-10-01,46.59000015258789,46.59000015258789,252241400.0,,
DKNG,DraftKings Inc.,2021-11,2021-11-01,34.54999923706055,34.54999923706055,345521200.0,,
DKNG,DraftKings Inc.,2021-12,2021-12-01,27.469999313354492,27.469999313354492,379866400.0,,
DKNG,DraftKings Inc.,2022-01,2022-01-01,22.09000015258789,22.09000015258789,579106700.0,,
DKNG,DraftKings Inc.,2022-02,2022-02-01,23.68000030517578,23.68000030517578,585840000.0,,
DKNG,DraftKings Inc.,2022-03,2022-03-01,19.469999313354492,19.469999313354492,580116100.0,,
DKNG,DraftKings Inc.,2022-04,2022-04-01,13.680000305175781,13.680000305175781,415471000.0,,
DKNG,DraftKings Inc.,2022-05,2022-05-01,13.550000190734863,13.550000190734863,576308800.0,,
DKNG,DraftKings Inc.,2022-06,2022-06-01,11.670000076293945,11.670000076293945,423870900.0,,
DKNG,DraftKings Inc.,2022-07,2022-07-01,13.729999542236328,13.729999542236328,329925300.0,,
DKNG,DraftKings Inc.,2022-08,2022-08-01,16.059999465942383,16.059999465942383,523112200.0,,
DKNG,DraftKings Inc.,2022-09,2022-09-01,15.140000343322754,15.140000343322754,397464800.0,,
DKNG,DraftKings Inc.,2022-10,2022-10-01,15.800000190734863,15.800000190734863,447113100.0,,
DKNG,DraftKings Inc.,2022-11,2022-11-01,15.319999694824219,15.319999694824219,485501700.0,,
DKNG,DraftKings Inc.,2022-12,2022-12-01,11.390000343322754,11.390000343322754,249272900.0,,
DKNG,DraftKings Inc.,2023-01,2023-01-01,14.989999771118164,14.989999771118164,223763600.0,,
DKNG,DraftKings Inc.,2023-02,2023-02-01,18.860000610351562,18.860000610351562,371142900.0,,
DKNG,DraftKings Inc.,2023-03,2023-03-01,19.360000610351562,19.360000610351562,225858000.0,,
DKNG,DraftKings Inc.,2023-04,2023-04-01,21.90999984741211,21.90999984741211,209653200.0,,
DKNG,DraftKings Inc.,2023-05,2023-05-01,23.34000015258789,23.34000015258789,308205700.0,,
DKNG,DraftKings Inc.,2023-06,2023-06-01,26.56999969482422,26.56999969482422,207011800.0,,
DKNG,DraftKings Inc.,2023-07,2023-07-01,31.780000686645508,31.780000686645508,193056800.0,,
DKNG,DraftKings Inc.,2023-08,2023-08-01,29.649999618530273,29.649999618530273,343842600.0,,
DKNG,DraftKings Inc.,2023-09,2023-09-01,29.440000534057617,29.440000534057617,201092100.0,,
DKNG,DraftKings Inc.,2023-10,2023-10-01,27.6200008392334,27.6200008392334,223692200.0,,
DKNG,DraftKings Inc.,2023-11,2023-11-01,38.2400016784668,38.2400016784668,342232400.0,,
DKNG,DraftKings Inc.,2023-12,2023-12-01,35.25,35.25,223708100.0,,
DKNG,DraftKings Inc.,2024-01,2024-01-01,39.04999923706055,39.04999923706055,261558600.0,,
DKNG,DraftKings Inc.,2024-02,2024-02-01,43.31999969482422,43.31999969482422,275604800.0,,
DKNG,DraftKings Inc.,2024-03,2024-03-01,45.40999984741211,45.40999984741211,216351700.0,,
DKNG,DraftKings Inc.,2024-04,2024-04-01,41.560001373291016,41.560001373291016,203100200.0,,
DKNG,DraftKings Inc.,2024-05,2024-05-01,35.130001068115234,35.130001068115234,257238100.0,,
DKNG,DraftKings Inc.,2024-06,2024-06-01,38.16999816894531,38.16999816894531,205341300.0,,
DKNG,DraftKings Inc.,2024-07,2024-07-01,36.95000076293945,36.95000076293945,157262900.0,,
DKNG,DraftKings Inc.,2024-08,2024-08-01,34.5,34.5,235010200.0,,
DKNG,DraftKings Inc.,2024-09,2024-09-01,39.20000076293945,39.20000076293945,187320500.0,,
DKNG,DraftKings Inc.,2024-10,2024-10-01,35.31999969482422,35.31999969482422,161132700.0,,
DKNG,DraftKings Inc.,2024-11,2024-11-01,43.650001525878906,43.650001525878906,211158500.0,,
DKNG,DraftKings Inc.,2024-12,2024-12-01,37.20000076293945,37.20000076293945,160448100.0,,
DKNG,DraftKings Inc.,2025-01,2025-01-01,41.95000076293945,41.95000076293945,151145200.0,,
DKNG,DraftKings Inc.,2025-02,2025-02-01,43.86000061035156,43.86000061035156,256000200.0,,
DKNG,DraftKings Inc.,2025-03,2025-03-01,33.209999084472656,33.209999084472656,228324600.0,,
DKNG,DraftKings Inc.,2025-04,2025-04-01,33.290000915527344,33.290000915527344,239673300.0,,
DKNG,DraftKings Inc.,2025-05,2025-05-01,35.880001068115234,35.880001068115234,221827500.0,,
DKNG,DraftKings Inc.,2025-06,2025-06-01,42.88999938964844,42.88999938964844,204183600.0,,
DKNG,DraftKings Inc.,2025-07,2025-07-01,45.040000915527344,45.040000915527344,190614400.0,,
DKNG,DraftKings Inc.,2025-08,2025-08-01,47.97999954223633,47.97999954223633,191520200.0,,
DKNG,DraftKings Inc.,2025-09,2025-09-01,37.400001525878906,37.400001525878906,217442200.0,,
DKNG,DraftKings Inc.,2025-10,2025-10-01,30.59000015258789,30.59000015258789,467557700.0,,
DKNG,DraftKings Inc.,2025-11,2025-11-01,33.15999984741211,33.15999984741211,354967100.0,,
DKNG,DraftKings Inc.,2025-12,2025-12-01,34.459999084472656,34.459999084472656,217041400.0,,
DKNG,DraftKings Inc.,2026-01,2026-01-01,27.510000228881836,27.510000228881836,278199900.0,,
DKNG,DraftKings Inc.,2026-02,2026-02-01,23.84000015258789,23.84000015258789,358702400.0,,
DKNG,DraftKings Inc.,2026-03,2026-03-01,21.6200008392334,21.6200008392334,329959600.0,,
DKNG,DraftKings Inc.,2026-04,2026-04-01,23.31999969482422,23.31999969482422,230825400.0,,259.111
DKNG,DraftKings Inc.,2026-05,2026-05-01,24.489999771118164,24.489999771118164,267866700.0,,272.111
DKNG,DraftKings Inc.,2026-06,2026-06-01,25.260000228881836,25.260000228881836,279138400.0,,280.667
DKNG,DraftKings Inc.,2026-07,2026-07-01,23.479999542236328,23.479999542236328,232410200.0,,260.889
DKNG,DraftKings Inc.,2026-08,2026-08-01,23.3700008392334,23.3700008392334,13684140.0,,259.667
DKS,"DICK'S SPORTING GOODS, INC.",2021-09,2021-09-01,119.7699966430664,107.40000915527344,50353000.0,,9.777
DKS,"DICK'S SPORTING GOODS, INC.",2021-10,2021-10-01,124.20999908447266,111.38143920898438,32804800.0,,10.14
DKS,"DICK'S SPORTING GOODS, INC.",2021-11,2021-11-01,117.55999755859375,105.41824340820312,50595400.0,,8.913
DKS,"DICK'S SPORTING GOODS, INC.",2021-12,2021-12-01,114.98999786376953,103.52474975585938,52833700.0,,8.718
DKS,"DICK'S SPORTING GOODS, INC.",2022-01,2022-01-01,115.4000015258789,103.89387512207031,45285600.0,,8.749
DKS,"DICK'S SPORTING GOODS, INC.",2022-02,2022-02-01,105.0,94.53083038330078,25922500.0,,7.57
DKS,"DICK'S SPORTING GOODS, INC.",2022-03,2022-03-01,100.0199966430664,90.44476318359375,42280400.0,,7.211
DKS,"DICK'S SPORTING GOODS, INC.",2022-04,2022-04-01,96.41999816894531,87.18939971923828,28181600.0,,6.952
DKS,"DICK'S SPORTING GOODS, INC.",2022-05,2022-05-01,81.2300033569336,73.45361328125,94732600.0,,6.282
DKS,"DICK'S SPORTING GOODS, INC.",2022-06,2022-06-01,75.37000274658203,68.57042694091797,39953600.0,,5.829
DKS,"DICK'S SPORTING GOODS, INC.",2022-07,2022-07-01,93.58999633789062,85.14669036865234,28774400.0,,7.238
DKS,"DICK'S SPORTING GOODS, INC.",2022-08,2022-08-01,106.37000274658203,96.77371978759766,35794600.0,,9.13
DKS,"DICK'S SPORTING GOODS, INC.",2022-09,2022-09-01,104.63999938964844,95.61882781982422,37976000.0,,8.982
DKS,"DICK'S SPORTING GOODS, INC.",2022-10,2022-10-01,113.76000213623047,103.95259094238281,29682500.0,,9.765
DKS,"DICK'S SPORTING GOODS, INC.",2022-11,2022-11-01,119.58000183105469,109.27082061767578,42173300.0,,10.564
DKS,"DICK'S SPORTING GOODS, INC.",2022-12,2022-12-01,120.29000091552734,110.37415313720703,32705800.0,,10.626
DKS,"DICK'S SPORTING GOODS, INC.",2023-01,2023-01-01,130.75999450683594,119.98106384277344,21841400.0,,11.551
DKS,"DICK'S SPORTING GOODS, INC.",2023-02,2023-02-01,128.6300048828125,118.02666473388672,16983000.0,,11.932
DKS,"DICK'S SPORTING GOODS, INC.",2023-03,2023-03-01,141.88999938964844,131.0871124267578,45950500.0,,13.162
DKS,"DICK'S SPORTING GOODS, INC.",2023-04,2023-04-01,145.00999450683594,133.96957397460938,23229800.0,,13.452
DKS,"DICK'S SPORTING GOODS, INC.",2023-05,2023-05-01,127.51000213623047,117.80194091796875,41766100.0,,10.889
DKS,"DICK'S SPORTING GOODS, INC.",2023-06,2023-06-01,132.19000244140625,123.03701782226562,25588300.0,,11.289
DKS,"DICK'S SPORTING GOODS, INC.",2023-07,2023-07-01,141.0,131.2370147705078,18849200.0,,12.041
DKS,"DICK'S SPORTING GOODS, INC.",2023-08,2023-08-01,116.33999633789062,108.28450012207031,58779500.0,,10.314
DKS,"DICK'S SPORTING GOODS, INC.",2023-09,2023-09-01,108.58000183105469,101.9815444946289,33511100.0,,9.626
DKS,"DICK'S SPORTING GOODS, INC.",2023-10,2023-10-01,106.94999694824219,100.45060729980469,25744900.0,,9.481
DKS,"DICK'S SPORTING GOODS, INC.",2023-11,2023-11-01,130.10000610351562,122.19377136230469,36122900.0,,11.595
DKS,"DICK'S SPORTING GOODS, INC.",2023-12,2023-12-01,146.9499969482422,139.00318908691406,25372300.0,,13.097
DKS,"DICK'S SPORTING GOODS, INC.",2024-01,2024-01-01,149.07000732421875,141.00856018066406,22283200.0,,13.286
DKS,"DICK'S SPORTING GOODS, INC.",2024-02,2024-02-01,177.88999938964844,168.27000427246094,17355700.0,,15.855
DKS,"DICK'S SPORTING GOODS, INC.",2024-03,2024-03-01,224.86000061035156,213.77597045898438,35959400.0,,18.461
DKS,"DICK'S SPORTING GOODS, INC.",2024-04,2024-04-01,200.94000244140625,191.0350341796875,20469100.0,,16.498
DKS,"DICK'S SPORTING GOODS, INC.",2024-05,2024-05-01,227.63999938964844,216.41891479492188,27891100.0,,18.69
DKS,"DICK'S SPORTING GOODS, INC.",2024-06,2024-06-01,214.85000610351562,205.283935546875,20037100.0,,17.786
DKS,"DICK'S SPORTING GOODS, INC.",2024-07,2024-07-01,216.35000610351562,206.71717834472656,23404600.0,,17.91
DKS,"DICK'S SPORTING GOODS, INC.",2024-08,2024-08-01,236.9600067138672,226.40951538085938,19189800.0,,19.616
DKS,"DICK'S SPORTING GOODS, INC.",2024-09,2024-09-01,208.6999969482422,200.43118286132812,23789300.0,,15.312
DKS,"DICK'S SPORTING GOODS, INC.",2024-10,2024-10-01,195.75,187.9942626953125,15781300.0,,14.362
DKS,"DICK'S SPORTING GOODS, INC.",2024-11,2024-11-01,207.24000549316406,199.02903747558594,26174100.0,,15.205
DKS,"DICK'S SPORTING GOODS, INC.",2024-12,2024-12-01,228.83999633789062,220.88339233398438,25653000.0,,16.357
DKS,"DICK'S SPORTING GOODS, INC.",2025-01,2025-01-01,240.0500030517578,231.70361328125,21605200.0,,17.159
DKS,"DICK'S SPORTING GOODS, INC.",2025-02,2025-02-01,225.10000610351562,217.2734375,18063700.0,,16.021
DKS,"DICK'S SPORTING GOODS, INC.",2025-03,2025-03-01,201.55999755859375,195.6817169189453,37797100.0,,14.346
DKS,"DICK'S SPORTING GOODS, INC.",2025-04,2025-04-01,187.74000549316406,182.26475524902344,31887600.0,,13.362
DKS,"DICK'S SPORTING GOODS, INC.",2025-05,2025-05-01,179.33999633789062,174.10975646972656,47562700.0,,12.764
DKS,"DICK'S SPORTING GOODS, INC.",2025-06,2025-06-01,197.80999755859375,193.31277465820312,31190100.0,,14.139
DKS,"DICK'S SPORTING GOODS, INC.",2025-07,2025-07-01,211.50999450683594,206.70130920410156,27717900.0,,15.119
DKS,"DICK'S SPORTING GOODS, INC.",2025-08,2025-08-01,212.8000030517578,207.9619903564453,37821400.0,,15.211
DKS,"DICK'S SPORTING GOODS, INC.",2025-09,2025-09-01,222.22000122070312,218.31455993652344,38513200.0,,15.507
DKS,"DICK'S SPORTING GOODS, INC.",2025-10,2025-10-01,221.4499969482422,217.55807495117188,23327800.0,,15.454
DKS,"DICK'S SPORTING GOODS, INC.",2025-11,2025-11-01,206.57000732421875,202.93960571289062,30354600.0,,16.605
DKS,"DICK'S SPORTING GOODS, INC.",2025-12,2025-12-01,197.97000122070312,195.58558654785156,33965400.0,,15.914
DKS,"DICK'S SPORTING GOODS, INC.",2026-01,2026-01-01,202.0,199.5670623779297,23221800.0,,16.238
DKS,"DICK'S SPORTING GOODS, INC.",2026-02,2026-02-01,203.6300048828125,201.17742919921875,20682400.0,,20.424
DKS,"DICK'S SPORTING GOODS, INC.",2026-03,2026-03-01,198.2899932861328,197.18321228027344,29041100.0,,19.889
DKS,"DICK'S SPORTING GOODS, INC.",2026-04,2026-04-01,226.9199981689453,225.65341186523438,23274500.0,,22.76
DKS,"DICK'S SPORTING GOODS, INC.",2026-05,2026-05-01,227.57000732421875,226.2998046875,25763800.0,,22.825
DKS,"DICK'S SPORTING GOODS, INC.",2026-06,2026-06-01,226.80999755859375,226.80999755859375,25491700.0,,22.085
DKS,"DICK'S SPORTING GOODS, INC.",2026-07,2026-07-01,195.91000366210938,195.91000366210938,24120500.0,,19.076
DKS,"DICK'S SPORTING GOODS, INC.",2026-08,2026-08-01,198.92250061035156,198.92250061035156,1424618.0,,19.369
DLHC,DLH Holdings Corp.,2021-09,2021-09-01,12.300000190734863,12.300000190734863,292700.0,,19.524
DLHC,DLH Holdings Corp.,2021-10,2021-10-01,15.220000267028809,15.220000267028809,921200.0,,20.568
DLHC,DLH Holdings Corp.,2021-11,2021-11-01,13.199999809265137,13.199999809265137,702400.0,,17.838
DLHC,DLH Holdings Corp.,2021-12,2021-12-01,20.719999313354492,20.719999313354492,1513400.0,,28.0
DLHC,DLH Holdings Corp.,2022-01,2022-01-01,18.760000228881836,18.760000228881836,2109500.0,,16.172
DLHC,DLH Holdings Corp.,2022-02,2022-02-01,17.299999237060547,17.299999237060547,1518900.0,,14.914
DLHC,DLH Holdings Corp.,2022-03,2022-03-01,18.940000534057617,18.940000534057617,855500.0,,16.328
DLHC,DLH Holdings Corp.,2022-04,2022-04-01,15.100000381469727,15.100000381469727,616500.0,,10.272
DLHC,DLH Holdings Corp.,2022-05,2022-05-01,16.549999237060547,16.549999237060547,666700.0,,11.259
DLHC,DLH Holdings Corp.,2022-06,2022-06-01,15.239999771118164,15.239999771118164,496100.0,,10.367
DLHC,DLH Holdings Corp.,2022-07,2022-07-01,17.75,17.75,587400.0,,11.094
DLHC,DLH Holdings Corp.,2022-08,2022-08-01,16.3700008392334,16.3700008392334,559000.0,,10.231
DLHC,DLH Holdings Corp.,2022-09,2022-09-01,12.270000457763672,12.270000457763672,617400.0,,7.669
DLHC,DLH Holdings Corp.,2022-10,2022-10-01,13.020000457763672,13.020000457763672,393400.0,,7.988
DLHC,DLH Holdings Corp.,2022-11,2022-11-01,14.0,14.0,413600.0,,8.589
DLHC,DLH Holdings Corp.,2022-12,2022-12-01,11.869999885559082,11.869999885559082,823400.0,,7.282
DLHC,DLH Holdings Corp.,2023-01,2023-01-01,12.3100004196167,12.3100004196167,853600.0,,10.345
DLHC,DLH Holdings Corp.,2023-02,2023-02-01,12.75,12.75,738100.0,,10.714
DLHC,DLH Holdings Corp.,2023-03,2023-03-01,11.470000267028809,11.470000267028809,926100.0,,9.639
DLHC,DLH Holdings Corp.,2023-04,2023-04-01,9.8100004196167,9.8100004196167,332900.0,,13.08
DLHC,DLH Holdings Corp.,2023-05,2023-05-01,10.5600004196167,10.5600004196167,741000.0,,14.08
DLHC,DLH Holdings Corp.,2023-06,2023-06-01,10.25,10.25,465400.0,,13.667
DLHC,DLH Holdings Corp.,2023-07,2023-07-01,10.050000190734863,10.050000190734863,378200.0,,18.962
DLHC,DLH Holdings Corp.,2023-08,2023-08-01,11.149999618530273,11.149999618530273,380800.0,,21.038
DLHC,DLH Holdings Corp.,2023-09,2023-09-01,11.670000076293945,11.670000076293945,298500.0,,22.019
DLHC,DLH Holdings Corp.,2023-10,2023-10-01,13.680000305175781,13.680000305175781,453800.0,,136.8
DLHC,DLH Holdings Corp.,2023-11,2023-11-01,13.789999961853027,13.789999961853027,369900.0,,137.9
DLHC,DLH Holdings Corp.,2023-12,2023-12-01,15.75,15.75,604700.0,,157.5
DLHC,DLH Holdings Corp.,2024-01,2024-01-01,15.699999809265137,15.699999809265137,714900.0,,112.143
DLHC,DLH Holdings Corp.,2024-02,2024-02-01,14.9399995803833,14.9399995803833,1039700.0,,106.714
DLHC,DLH Holdings Corp.,2024-03,2024-03-01,13.270000457763672,13.270000457763672,666100.0,,94.786
DLHC,DLH Holdings Corp.,2024-04,2024-04-01,10.619999885559082,10.619999885559082,817900.0,,53.1
DLHC,DLH Holdings Corp.,2024-05,2024-05-01,11.449999809265137,11.449999809265137,1210200.0,,57.25
DLHC,DLH Holdings Corp.,2024-06,2024-06-01,10.5600004196167,10.5600004196167,1869000.0,,52.8
DLHC,DLH Holdings Corp.,2024-07,2024-07-01,11.569999694824219,11.569999694824219,724200.0,,72.312
DLHC,DLH Holdings Corp.,2024-08,2024-08-01,10.880000114440918,10.880000114440918,943900.0,,68.0
DLHC,DLH Holdings Corp.,2024-09,2024-09-01,9.359999656677246,9.359999656677246,1025300.0,,58.5
DLHC,DLH Holdings Corp.,2024-10,2024-10-01,8.100000381469727,8.100000381469727,1133100.0,,15.882
DLHC,DLH Holdings Corp.,2024-11,2024-11-01,8.630000114440918,8.630000114440918,998700.0,,16.922
DLHC,DLH Holdings Corp.,2024-12,2024-12-01,8.029999732971191,8.029999732971191,1194500.0,,15.745
DLHC,DLH Holdings Corp.,2025-01,2025-01-01,7.5,7.5,549100.0,,17.045
DLHC,DLH Holdings Corp.,2025-02,2025-02-01,5.059999942779541,5.059999942779541,1085900.0,,11.5
DLHC,DLH Holdings Corp.,2025-03,2025-03-01,4.050000190734863,4.050000190734863,959100.0,,9.205
DLHC,DLH Holdings Corp.,2025-04,2025-04-01,3.940000057220459,3.940000057220459,2036300.0,,10.368
DLHC,DLH Holdings Corp.,2025-05,2025-05-01,5.0,5.0,1022500.0,,13.158
DLHC,DLH Holdings Corp.,2025-06,2025-06-01,5.840000152587891,5.840000152587891,2174900.0,,15.368
DLHC,DLH Holdings Corp.,2025-07,2025-07-01,5.610000133514404,5.610000133514404,515800.0,,17.531
DLHC,DLH Holdings Corp.,2025-08,2025-08-01,5.579999923706055,5.579999923706055,688100.0,,17.437
DLHC,DLH Holdings Corp.,2025-09,2025-09-01,5.650000095367432,5.650000095367432,366600.0,,17.656
DLHC,DLH Holdings Corp.,2025-10,2025-10-01,6.21999979019165,6.21999979019165,4336600.0,,62.2
DLHC,DLH Holdings Corp.,2025-11,2025-11-01,6.210000038146973,6.210000038146973,731200.0,,62.1
DLHC,DLH Holdings Corp.,2025-12,2025-12-01,5.650000095367432,5.650000095367432,529400.0,,56.5
DLHC,DLH Holdings Corp.,2026-01,2026-01-01,5.710000038146973,5.710000038146973,184000.0,,
DLHC,DLH Holdings Corp.,2026-02,2026-02-01,6.0,6.0,266800.0,,
DLHC,DLH Holdings Corp.,2026-03,2026-03-01,5.820000171661377,5.820000171661377,159900.0,,
DLHC,DLH Holdings Corp.,2026-04,2026-04-01,5.820000171661377,5.820000171661377,174100.0,,
DLHC,DLH Holdings Corp.,2026-05,2026-05-01,5.610000133514404,5.610000133514404,287800.0,,
DLHC,DLH Holdings Corp.,2026-06,2026-06-01,5.25,5.25,2564800.0,,
DLHC,DLH Holdings Corp.,2026-07,2026-07-01,4.880000114440918,4.880000114440918,480700.0,,
DLHC,DLH Holdings Corp.,2026-08,2026-08-01,4.909999847412109,4.909999847412109,94326.0,,
DLO,DLocal Limited,2021-09,2021-09-01,54.560001373291016,51.15584945678711,39067900.0,,
DLO,DLocal Limited,2021-10,2021-10-01,48.5099983215332,45.48332214355469,44786200.0,,
DLO,DLocal Limited,2021-11,2021-11-01,33.20000076293945,31.128557205200195,52159900.0,,
